,Comentarios,Depresivo,TweetPre,Idioma
103,"@alisguerra8 @congresobc Que se puede esperar de esos politicos de ""izquierda"" más que puro circo populista🤦‍♂️",0,que se puede esperar de esos politicos de izquierda mas que puro circo populista,es
104,"antes te leía Twitter para dormir, y ahora lo leo para llorar.. como cambia todo jaja",0,antes te leia twitter para dormir y ahora lo leo para llorar como cambia todo,es
105,@Guzel_DenizB Nos están queriendo volver locos 🥺😂 #YalıÇapkını #SeyFer https://t.co/mnb7alLfrm,0,nos estan queriendo volver locos yal capk n seyfer,es
108,"🤝¡Apoyo!🤝

El director ejecutivo de @InespreRD, @ivanhguzman
destacó en la II Feria Nacional de Innovación y Emprendimiento, por @ProIndustriaRD, que el Gobierno seguirá fomentando el desarrollo e innovación de República Dominicana.

#ElNuevoDiarioRD #Industrias #Ferias https://t.co/PlJXnq5GIu",0,apoyo el director ejecutivo de destaco en la ii feria nacional de innovacion y emprendimiento por que el gobierno seguira fomentando el desarrollo e innovacion de republica dominicana elnuevodiariord industrias ferias,es
109,jjajajajaj la respuesta es si porque las redes sociales valen m***,0,la respuesta es si porque las redes sociales valen m,es
110,En #Ambato en pocos minutos rueda de prensa de Xavier Vilcacundo en el caso de amenaza e intento de intimación por su candidatura a la Alcaldía https://t.co/BIvSJr8im5,0,en ambato en pocos minutos rueda de prensa de xavier vilcacundo en el caso de amenaza e intento de intimacion por su candidatura la alcaldia,es
111,@babieca32 @saludhernandezm @petrogustavo @AerolineaSatena No sea estupido señor 🙄,0,no sea estupido senor,es
112,"me encanta q Piqué un día se separa de Shakira, al otro se retira del fútbol y hoy está organizando un mundial de fútbol de youtubers, q tipo increíble por favorrr lo amo",0,me encanta q pique un dia se separa de shakira al otro se retira del futbol y hoy esta organizando un mundial de futbol de youtubers q tipo increible por favorrr lo amo,es
114,Se me antoga una perfo más,0,se me antoga una perfo mas,es
115,"@Oscarrdr7 @Objetivoatleti @rubenuria @sirolopez el contrato se le hizo cuando daba resultados, ahora mismo no los está dando y se empieza a hablar del salario...",0,el contrato se le hizo cuando daba resultados ahora mismo no los esta dando y se empieza hablar del salario,es
116,"@Andicamp7 Bueno tampoco tanto, te bancamos hasta que se vallan los giles, despues la pones en placa y la fletamos",0,bueno tampoco tanto te bancamos hasta que se vallan los giles despues la pones en placa y la fletamos,es
117,@VicenteFoxQue Estan mejor atendidos y tu que llegaste pobre y saliste rico y tu ha donde te gastasteel sobre precio del peteoleo en tus plataformas y no tuvieron pandemia ni guerra que modifico la economia del mundo y tu prian logro con sus politicas expulsar 40 millones de mex 50 millonepobre,0,estan mejor atendidos y tu que llegaste pobre y saliste rico y tu ha donde te gastasteel sobre precio del peteoleo en tus plataformas y no tuvieron pandemia ni guerra que modifico la economia del mundo y tu prian logro con sus politicas expulsar millones de mex millonepobre,es
119,@Mineducacion @agaviriau Querra decir #GobiernoDelCambio. Porque ése fue el qué Elegimos no el de la gente.,0,querra decir gobiernodelcambio porque ese fue el que elegimos no el de la gente,es
122,@AlejoUr8 mañana boule o que ?,0,manana boule o que,es
123,decirte lo que te quiero para que sepas lo que vales,0,decirte lo que te quiero para que sepas lo que vales,es
124,@Bernithedude @SiberetSiberet Los animales en la naturaleza siempre atacan a presas que consideran débiles.,0,los animales en la naturaleza siempre atacan presas que consideran debiles,es
125,@sanromanesteban Te esta esperando,0,te esta esperando,es
126,Hombre!!! otro hombre!!! y todo a escondidillas ... https://t.co/44CGlGIIXZ,0,hombre otro hombre y todo escondidillas,es
127,"Che tanto drama por una lista ? Dale Alonso no rompas las pelotas ,son 26 nombres ya está",0,che tanto drama por una lista dale alonso no rompas las pelotas son nombres ya esta,es
128,"@GwynevarArt Y con lo que nos van a clavar de aduanas de demás, le pago el billete en primera y me sale más a cuenta. Está todo pensado",0,y con lo que nos van clavar de aduanas de demas le pago el billete en primera y me sale mas cuenta esta todo pensado,es
129,@marcelohoese Muchas veces no recibes lo que das...pero das lo que eres ❤️,0,muchas veces no recibes lo que das pero das lo que eres,es
130,"Es una visión linealista que ve a la República y las fuerzas que lo apoyaron como extremistas de un lado ""que provocaron a los del otro"", y la transición como la vuelta del agua al cauce.
Eata visión mirifica de la burguesía ""liberal"", como si no fuese parte, hay que aniquilar.",0,es una vision linealista que ve la republica y las fuerzas que lo apoyaron como extremistas de un lado que provocaron los del otro y la transicion como la vuelta del agua al cauce eata vision mirifica de la burguesia liberal como si no fuese parte hay que aniquilar,es
131,"#jevesDeTuLugar y estamos en ésto, ayer recorrida por área demostrativa de un productor amigo.
Trabajo lento y esperemos contagioso para poder conservar éste patrimonio vegetal uruguayo . https://t.co/rlZjVw0K6l",0,jevesdetulugar y estamos en esto ayer recorrida por area demostrativa de un productor amigo trabajo lento y esperemos contagioso para poder conservar este patrimonio vegetal uruguayo,es
133,"@juancetus @carlospagni1 El olor te espanta, entre los chorros y asesinos como los chotoclender",0,el olor te espanta entre los chorros y asesinos como los chotoclender,es
134,ven q es un pelotudo https://t.co/lk7D6tUwuc,0,ven q es un pelotudo,es
137,@alegnaortiz_ mi ex y yo no creo que me dure,0,mi ex y yo no creo que me dure,es
138,Que una nación haya situaciones así 🤦🏼 https://t.co/YHpXjITMYu,0,que una nacion haya situaciones asi,es
139,Que precioso ❤️‍🩹🥺 https://t.co/qLiV2KYS6i,0,que precioso,es
140,@econ_climb @hernanpablo No solo comprar.. ya no te lan para importar.. ya no existe en la tarjeta.. ya no existe si compras en banco ya está.. no existe mas ese dolar oficial del q siguen hablando,0,no solo comprar ya no te lan para importar ya no existe en la tarjeta ya no existe si compras en banco ya esta no existe mas ese dolar oficial del q siguen hablando,es
141,Sentí que me fue muy mal hoy por los nervios y traigo hartas ganas de llorar.,0,senti que me fue muy mal hoy por los nervios y traigo hartas ganas de llorar,es
142,"@s_ruizvelasco rolón expuesto en pericuapa en mil novecientos noventa  y feria.
Checa mi playlist de peribronx porfa
https://t.co/vFcaTwaWXy",0,rolon expuesto en pericuapa en mil novecientos noventa y feria checa mi playlist de peribronx porfa,es
143,Soy más del Valencia que el murciélago del escudo en este momento 🦇🦇🦇,0,soy mas del valencia que el murcielago del escudo en este momento,es
144,-Un rapidín todas las mañanas ✌🏻,0,un rapidin todas las mananas,es
145,@narutoIover 🏃🏻‍♀️ corriendo a verla y hacerte mi review,0,corriendo verla y hacerte mi review,es
149,"Ok ok ok, pero la canción “cantándote al oído” es de otro nivel…",0,ok ok ok pero la cancion cantandote al oido es de otro nivel,es
151,"@GenesisGC_29 ¡Es hoy! 
Wakanda será por siempre, pero la espera no. 
#PanteraNegra: Wakanda Por Siempre ya está en cines. 
Consigue tus tickets ahora 👇",0,es hoy wakanda sera por siempre pero la espera no panteranegra wakanda por siempre ya esta en cines consigue tus tickets ahora,es
152,"@Jumpingbubble02 ¡Es hoy! 
Wakanda será por siempre, pero la espera no. 
#PanteraNegra: Wakanda Por Siempre ya está en cines. 
Consigue tus tickets ahora 👇",0,es hoy wakanda sera por siempre pero la espera no panteranegra wakanda por siempre ya esta en cines consigue tus tickets ahora,es
153,"No entiendo porque siempre prefieres pelearte conmigo días antes de mi cumpleaños o el mero día, no te echaré nada en cara pero en tus cumpleaños siempre procuré que todo fuera lindísimo...",0,no entiendo porque siempre prefieres pelearte conmigo dias antes de mi cumpleanos o el mero dia no te echare nada en cara pero en tus cumpleanos siempre procure que todo fuera lindisimo,es
155,@ccinluv Yo quierooo,0,yo quierooo,es
158,"Los cubanos somos de Patria o Muerte.
#FidelPorSiempre 
#CubaPorLaVida https://t.co/lvwvWGXzq5",0,los cubanos somos de patria o muerte fidelporsiempre cubaporlavida,es
159,Alguien q vaya a advertir de tini xq ya dijeron con cata q vuelven a ir x coti y julieta...  asi se unen los primos de una vez #GranHermano,0,alguien q vaya advertir de tini xq ya dijeron con cata q vuelven ir x coti y julieta asi se unen los primos de una vez granhermano,es
160,"@isaidpotato @CamposDeHierva Pues ni soy trans ni quiero parir un niño así que no se a que viene semejante imbecilidad por su parte. Llegados a este punto y una vez que ha demostrado por sus propios medios ser imbécil y no merecedor de mi tiempo le dejo en una lista, a requerimiento suyo a tener lejos",0,pues ni soy trans ni quiero parir un nino asi que no se que viene semejante imbecilidad por su parte llegados este punto y una vez que ha demostrado por sus propios medios ser imbecil y no merecedor de mi tiempo le dejo en una lista requerimiento suyo tener lejos,es
161,"No miento si os digo que ahora que tengo tiempo casi 0 y veo muchísimo menos Instagram, por ejemplo, soy másssss feliz y libre.
No seamos esclavos de un aparato y mucho menos de la vida  poco real y “perfecta” que hay en redessss🙃",0,no miento si os digo que ahora que tengo tiempo casi y veo muchisimo menos instagram por ejemplo soy masssss feliz y libre no seamos esclavos de un aparato y mucho menos de la vida poco real y perfecta que hay en redessss,es
162,Regresenme a mi 2016 donde era feliz en mi equipito de baile y yendo a concursos para ver quien era la mejor Academia jajaja 🫰🏻💃🏻 https://t.co/DP0RZcChLj,0,regresenme mi donde era feliz en mi equipito de baile y yendo concursos para ver quien era la mejor academia,es
164,"No me encanta lo que está pasando con Twitter. 

Abrí una cuenta de Instagram. La idea es volver más audiovisual la información y mis comentarios. Si les interesa, aquí está el perfil:

https://t.co/AP8eumt1gt",0,no me encanta lo que esta pasando con twitter abri una cuenta de instagram la idea es volver mas audiovisual la informacion y mis comentarios si les interesa aqui esta el perfil,es
165,Cada vez creo más que Marco Reus es el Derrick Rose del fútbol y viceversa https://t.co/1kKOPy8oXp,0,cada vez creo mas que marco reus es el derrick rose del futbol y viceversa,es
166,@krdxys @Panque_al_horno la mejor chismose,0,la mejor chismose,es
167,@littleowl_17 @medusadollmaker Pues así se gana una suscripción,0,pues asi se gana una suscripcion,es
169,Me confundí de chat y envié una ss donde se ve mi twitter a un grupo de arquitectura con 511 personas 🪦,0,me confundi de chat y envie una ss donde se ve mi twitter un grupo de arquitectura con personas,es
171,@MafeCarrascal Y solo cuando baja es gracias a el?,0,y solo cuando baja es gracias el,es
172,@alcidesmontesi @inmartel1 @BocaJrsOficial Lo único que tienen para festejar este año los 😱👻👻🤣 https://t.co/HAmEuLSzvO,0,lo unico que tienen para festejar este ano los,es
173,❌Liberate de la tiranía de los cazadores @sanchezcastejon protege a los más vulnerables @PSOE @gpscongreso @JSE_ORG  retiren la enmienda de la vergüenza #MismosPerrosMismaLey https://t.co/FUYos9fKVi,0,liberate de la tirania de los cazadores protege los mas vulnerables retiren la enmienda de la verguenza mismosperrosmismaley,es
174,"@labonita_sv Todos los días sale una marrana a la calle, el que la agarre es de él; se vale repetir marrana.",0,todos los dias sale una marrana la calle el que la agarre es de el se vale repetir marrana,es
175,¿Cómo pude creer en tu falso amor?,0,como pude creer en tu falso amor,es
177,@LollipopSofi El que maneja todo eso y se las sabe hasta de más es @essex_so,0,el que maneja todo eso y se las sabe hasta de mas es,es
178,"Uffff Aziz entregando al ""papá"" 💪🏼💪🏼💪🏼
#DuyBeni",0,uffff aziz entregando al papa duybeni,es
181,@Madridismo13EAl @Reycholosimeone Pero hijo mio no ves que todas las respuestas son diciendo que es demasiado barato?,0,pero hijo mio no ves que todas las respuestas son diciendo que es demasiado barato,es
182,@BienestarYM Gracias!!,0,gracias,es
183,"@somosnativa ¿Ya no hay protocolo para las audiencias papales?
¿En qué quedó que las damas deben ir con falda y mantilla?",0,ya no hay protocolo para las audiencias papales en que quedo que las damas deben ir con falda y mantilla,es
184,“Los tatas de las tostadas” “ tacos Benito Carlos “ “ el pinche “ … que penita en serio la publicidad y el mercadeo de los emprendimientos en Guate 🙄,0,los tatas de las tostadas tacos benito carlos el pinche que penita en serio la publicidad y el mercadeo de los emprendimientos en guate,es
185,@lacted Uy acá en IV está mala mala !!  Baje un momento a Caguas y allí corrió mejor,0,uy aca en iv esta mala mala baje un momento caguas y alli corrio mejor,es
186,Quiero verga ...Estoi al norte de Guayaquil,0,quiero verga estoi al norte de guayaquil,es
187,@GrinerVega @irindincuatro por ahora!!!,0,por ahora,es
188,@alonzo_fenix Quien fuera tu compañero de trabajo,0,quien fuera tu companero de trabajo,es
190,La vida es triste sin pantalla secundaria =(,0,la vida es triste sin pantalla secundaria,es
191,Yo siempre decía que nunca me iba a volver adicto a Tiktok y ahí estoy mis tres horas diarias.,0,yo siempre decia que nunca me iba volver adicto tiktok y ahi estoy mis tres horas diarias,es
193,"@Sturmokr_ « palabras cargadas de la determinación que tanto seducía a Ryohei. Al notar que era todo lo contrario a lo que creyó en un inicio, su corazón dió un vuelco y una oleada de alivio invadió el pecho del guardián del sol.

No tardó un instante en desplazar dicha mano a la »",0,palabras cargadas de la determinacion que tanto seducia ryohei al notar que era todo lo contrario lo que creyo en un inicio su corazon dio un vuelco y una oleada de alivio invadio el pecho del guardian del sol no tardo un instante en desplazar dicha mano la,es
196,Confirmen si todos se están enfermando?🤧🤒,0,confirmen si todos se estan enfermando,es
197,@En_jupiter_ 10 de diciembre,0,de diciembre,es
198,"Se van todas las empresas de Catalunya.
España es un infierno fiscal. https://t.co/ZEjuYrPJFt",0,se van todas las empresas de catalunya espana es un infierno fiscal,es
199,@LuisOmarTapia Apoco Raúl Jiménez ah jugado mucho en este año o cuántos goles ah hecho son puras oh Rogelio cuánto tiempo se pasó sin jugar cuántos goles  Santiago Jiménez ah demostrado que está en mejor momento que los dos son puras escusas baratas,0,apoco raul jimenez ah jugado mucho en este ano o cuantos goles ah hecho son puras oh rogelio cuanto tiempo se paso sin jugar cuantos goles santiago jimenez ah demostrado que esta en mejor momento que los dos son puras escusas baratas,es
202,@yamsmed Yo me quiero esos 2 para el sábado !  Puedes venderme los y con eso comprar los del viernes !! Por faa 🙏🏻,0,yo me quiero esos para el sabado puedes venderme los y con eso comprar los del viernes por faa,es
203,@iroelsanchez #Canada es más seguro que #Cuba para los estado unidenses. Ni visas necesitan. Pueden ir en sus propios carros y el idioma es el mismo. #BAHAMAS  es el paraíso tropical preferido por los estado unidenses. Así que no es cierto tu comentario. Jjjj,0,canada es mas seguro que cuba para los estado unidenses ni visas necesitan pueden ir en sus propios carros y el idioma es el mismo bahamas es el paraiso tropical preferido por los estado unidenses asi que no es cierto tu comentario,es
204,@ElioM1991 @RACApologetica No entendió nada..eso pasa cuando se esta tan lejos de Jesús...por eso su comentario es  anodino..,0,no entendio nada eso pasa cuando se esta tan lejos de jesus por eso su comentario es anodino,es
205,"@gigilagos Yo digo están pactadas, logran verse effortless",0,yo digo estan pactadas logran verse effortless,es
207,✨✨✨✨✨estoy manifestando✨✨✨✨✨ https://t.co/4EAVprMEeb,0,estoy manifestando,es
208,me rrrre gusta poner estados en instagram porque me hace flashear msn,0,me rrrre gusta poner estados en instagram porque me hace flashear msn,es
209,Tan mal no creo vale. Todavía queda año pa ver que sale https://t.co/vpOXcLhKCl,0,tan mal no creo vale todavia queda ano pa ver que sale,es
210,"⠀⠀⠀qué adorable se ve el rojo, bueno el de paso procederá a hacer la mimicion, que ya le dio sueño. https://t.co/QoSgHhoF1t",0,que adorable se ve el rojo bueno el de paso procedera hacer la mimicion que ya le dio sueno,es
212,"Bicicleta Winner Montaña, bicicleta Graziella Montaña... yo busco una bicicleta penillanura suavemente ondulada. Sale?",0,bicicleta winner montana bicicleta graziella montana yo busco una bicicleta penillanura suavemente ondulada sale,es
213,Esta hora aquí en el trabajo es super muerta.,0,esta hora aqui en el trabajo es super muerta,es
214,@Mariaaramireez5 emplam yo te llamado puta? JQHAKHAKAH,0,emplam yo te llamado puta jqhakhakah,es
215,@tomasrebord Hostia tío moló tu entrevista mogollón.. Estás haciendo al mundo más grande??..,0,hostia tio molo tu entrevista mogollon estas haciendo al mundo mas grande,es
216,q bronca nadie m invita a tomar un heladito,0,q bronca nadie m invita tomar un heladito,es
218,@JoseRaulMulino Y porqué un difunto tuvo que regresar plata ? Que hacía con plata del sin haber hecho absolutamente nada  ?,0,y porque un difunto tuvo que regresar plata que hacia con plata del sin haber hecho absolutamente nada,es
219,relájense tantito con el filler,0,relajense tantito con el filler,es
221,"▶ “¿Le tienen miedo a no llenar el Zócalo?”, preguntó @hamlet_almaguer a @kenialopezr sobre la marcha en defensa del @INEMexico. “Van a ir a marchar para defender los privilegios de @lorenzocordovav y @CiroMurayamaINE”, señaló el morenista.

#LaOctava con @luigicantu https://t.co/Bdx8Ke4SFk",0,le tienen miedo no llenar el zocalo pregunto sobre la marcha en defensa del van ir marchar para defender los privilegios de y senalo el morenista laoctava con,es
223,"@pintadoWR Kkkkkkkk porra colorido, trolla menos",0,kkkkkkkk porra colorido trolla menos,es
225,"Queres jugarme un partidito ? Te espero esta noche en Stream 🔥

https://t.co/6WmPrtCAAg https://t.co/3Tw0JnAkKR",0,queres jugarme un partidito te espero esta noche en stream,es
227,"@shooyolate Hasta aquí llegaron mis sueños, si es muy picante viviría en el baño 😭",0,hasta aqui llegaron mis suenos si es muy picante viviria en el bano,es
228,Canciones para hacer el delicioso super puerco parte 4 https://t.co/mrUq56nOB4,0,canciones para hacer el delicioso super puerco parte,es
229,@cobra_picks Irá por el premium?,0,ira por el premium,es
231,El Bernabéu Tifo de hoy: “Luchar hasta el final”. 🏟️⚔️ https://t.co/GeRFAho8Fm,0,el bernabeu tifo de hoy luchar hasta el final,es
232,La leña a vinicius debe parar ya,0,la lena vinicius debe parar ya,es
233,"Y pensar que yo la tengo de ayuda emocional, con razón estoy mal de la cabeza ya",0,y pensar que yo la tengo de ayuda emocional con razon estoy mal de la cabeza ya,es
234,"Yo no me cansaré nunca de decirlo, este es el gobierno que más daño ha hecho, y está haciendo, a la democracia española. 

Ni controles, ni trasparencia y del respeto a la separación de poderes ya ni hablamos. https://t.co/CzK12XViWt",0,yo no me cansare nunca de decirlo este es el gobierno que mas dano ha hecho y esta haciendo la democracia espanola ni controles ni trasparencia y del respeto la separacion de poderes ya ni hablamos,es
235,"@ElRincondelMajo @ivnwarleggan Nah, te explico tenemos un primo en común le dicen El Lopen",0,nah te explico tenemos un primo en comun le dicen el lopen,es
236,"@HostileGradenko me parece que cada quien puede hacer lo que quiera sin joder al resto, me da igual si aman a hitler",0,me parece que cada quien puede hacer lo que quiera sin joder al resto me da igual si aman hitler,es
238,"@LaLigaenDirecto @RealBetis Es un dato heavy
Eso no quita que sea roja",0,es un dato heavy eso no quita que sea roja,es
239,Reventada pero con una carga menos,0,reventada pero con una carga menos,es
240,El ego que manejo porque la gente se anda preocupando mucho por mi vida personal!!! Manija Manija 🤪🤪dando cátedra a la plevellas jajaja,0,el ego que manejo porque la gente se anda preocupando mucho por mi vida personal manija manija dando catedra la plevellas,es
241,"""Tenemos un nivel de inversión importante en Lanús. Pronto vamos a inaugurar el CDI de Chingolo con el Presidente""",0,tenemos un nivel de inversion importante en lanus pronto vamos inaugurar el cdi de chingolo con el presidente,es
242,@AMLuengo Bloqueada la persona que te pasó la plata,0,bloqueada la persona que te paso la plata,es
243,los viajes cómodos son sin zapatos,0,los viajes comodos son sin zapatos,es
244,no resulto el plan A toca el B https://t.co/wPGUH30kbS,0,no resulto el plan toca el b,es
246,@cynthiaT__T cómo se me estaban saliendo las lágrimas ayer Cynthia es quw,0,como se me estaban saliendo las lagrimas ayer cynthia es quw,es
248,"atardeceres en sliema, balluta o buggiba… me niego a superarlo🫶🏼 https://t.co/lJdy5L2rko",0,atardeceres en sliema balluta o buggiba me niego superarlo,es
249,España...2022...sin comentarios! https://t.co/qGR4oV0ZB3,0,espana sin comentarios,es
250,"@Moon4Day Así, jaja ni pex lo bueno que existe la comida :S https://t.co/P0rSr6magJ",0,asi ni pex lo bueno que existe la comida s,es
251,ropa nueva= felicidad,0,ropa nueva felicidad,es
252,@Anny2sexlove hola bonita y preciosa @Anny2sexlove como estas lindo jueves para ti linda wow que lindo vestido negro transparente dejas mucho a la imaginacion de ver tu rico cuerpo se notan tus lindos pechos y algo mas besos https://t.co/PWHBjJ09lN,0,hola bonita y preciosa como estas lindo jueves para ti linda wow que lindo vestido negro transparente dejas mucho la imaginacion de ver tu rico cuerpo se notan tus lindos pechos y algo mas besos,es
254,@dAcA_gUaTu @_el_Marce @Madre_d_bestias @ex_manoso Yo le dije,0,yo le dije,es
255,"@reyyanftmiran Rectifico ""las compañías distribuidoras"" ¿Realmente discursan racismo a los diferentes pueblos indígenas por no extender invitaciones a sus líderes a una premiere donde aparece un personaje ficticio que toma elementos Mayas en su estética? (y en el comic es un mutante submarino)",0,rectifico las companias distribuidoras realmente discursan racismo los diferentes pueblos indigenas por no extender invitaciones sus lideres una premiere donde aparece un personaje ficticio que toma elementos mayas en su estetica y en el comic es un mutante submarino,es
257,"“Yo voy a trabajar para eso”

Mi hermanito menor hablando de que él nos va a llevar a un Mundial. 🥺

No estoy llorando…",0,yo voy trabajar para eso mi hermanito menor hablando de que el nos va llevar un mundial no estoy llorando,es
258,@GNBDVF61_TDA @FernandezAlayon @GNBVCostera @GNBCmdtGral Venceremos,0,venceremos,es
261,"@Rodrygt15 Que vaya gotze no significa nada amigo, pero te entiendo",0,que vaya gotze no significa nada amigo pero te entiendo,es
262,"@joeeel21009 Juan dijo que quiere ir porque ""el que no arriesga no gana"" y OJALA lo arriesgue. (Igual para mí le sacan el privilegio de sacar a alguien)",0,juan dijo que quiere ir porque el que no arriesga no gana y ojala lo arriesgue igual para mi le sacan el privilegio de sacar alguien,es
263,Vaya éxito la vacuna española del COVID eh?,0,vaya exito la vacuna espanola del covid eh,es
264,@AmaliaRubio2020 @PacoCuenca Compañeros de verdad vais a permitir esta censura? @JoseantonioJun @PacoCuenca,0,companeros de verdad vais permitir esta censura,es
266,Me está mirando con ojos seductores https://t.co/kL7qwTVZ9V,0,me esta mirando con ojos seductores,es
267,"@Spraga10 @kungfucandy5 Que esa Chiquita sea El Doble !!!!  En Nombre de Luquitas, Enormemente Agradecido !!!!",0,que esa chiquita sea el doble en nombre de luquitas enormemente agradecido,es
268,"@anastasiaelizb_ Ya que ustedes pueden todo por favor, hagan que el chocorramo vuelva a 500. 🙂🙂🙂",0,ya que ustedes pueden todo por favor hagan que el chocorramo vuelva,es
269,#TiemblaClaudia hay más cosas que nos urgen que andar pintando paredes,0,tiemblaclaudia hay mas cosas que nos urgen que andar pintando paredes,es
272,"———¡Buen día para usted también! 

Oh, era el chico amable del parque. https://t.co/XVlyzI12r0",0,buen dia para usted tambien oh era el chico amable del parque,es
273,Petro pa bruto esta solo y tierne mas cartones que un tugurioOJO ES MAS PELIGROSO POR LA LENGUA QUE POR EL FUSIL https://t.co/EUZk971C8J,0,petro pa bruto esta solo y tierne mas cartones que un tugurioojo es mas peligroso por la lengua que por el fusil,es
274,Heladito de menta con mi mamá. &lt;3 https://t.co/zeXLzjHC3x,0,heladito de menta con mi mama lt,es
275,@NovaCiFi #LlegaElMetalPerdido y aún no me lo he pedido 😃,0,llegaelmetalperdido y aun no me lo he pedido,es
277,Sacar maximo un 9 y mínimo 6-7 en mis exámenes 🥺 https://t.co/mZRZk9fXmS,0,sacar maximo un y minimo en mis examenes,es
279,@tresmasciento Yo estoy viendo al Madrid 😃,0,yo estoy viendo al madrid,es
280,@TulioMontes5 Tenía razón Lyndon.,0,tenia razon lyndon,es
282,"@pualinova Wajajaj Fotolog, nunca pude rescatar las fotos…",0,wajajaj fotolog nunca pude rescatar las fotos,es
285,"Buena W vs esta gente sin Larkin, ojalá no verlos en PO este año estén como estén 🙏🏻 #Euroleague",0,buena w vs esta gente sin larkin ojala no verlos en po este ano esten como esten euroleague,es
286,Esq faltan Asia Australia y latam ESTOY TAN ORGULLOSA https://t.co/azuydvL1TB,0,esq faltan asia australia y latam estoy tan orgullosa,es
288,Celebran los que se hacen ricos con la fé....,0,celebran los que se hacen ricos con la fe,es
289,"@eltemaguillev Fraudes que no sustentaron con prueba alguna, además de cajas vacías. Ya, supérenlo.",0,fraudes que no sustentaron con prueba alguna ademas de cajas vacias ya superenlo,es
290,Me dí una siesta súper larga y aún así desperté de mal humor.,0,me di una siesta super larga y aun asi desperte de mal humor,es
291,"@irmoralesl De dónde se le ocurra!
De TODO!!
Por eso es ➡👇👇👇👇
#LopezElReyDelCash",0,de donde se le ocurra de todo por eso es lopezelreydelcash,es
292,@CapitanBitcoin @esCesarVidal hacen bien,0,hacen bien,es
293,"Como dijo del gran Ismael Saz, existe una corriente ""intelectual"" que cree que la historia de España del XX es la historia de un progreso económico y liberal ""consensuado"", dirigido por una élites, que entronca Restauración con Transición, como si lo otro fuese una paréntesis.",0,como dijo del gran ismael saz existe una corriente intelectual que cree que la historia de espana del xx es la historia de un progreso economico y liberal consensuado dirigido por una elites que entronca restauracion con transicion como si lo otro fuese una parentesis,es
294,"@TheAshen_On3 @FCIM_SS El más odiado por los perdedores obviamente, pero plr si no sabias es el que más hinchas tiene en Italia.",0,el mas odiado por los perdedores obviamente pero plr si no sabias es el que mas hinchas tiene en italia,es
295,"@jxstacrazylady igual yo lo dije una vez, les guste o no el destino de ellos está unido así que aunque se crean los grandes jugadores ya les va a tocar salir y darse cuenta que no importa ni las estrategias ni los grupos y que si no fuera por nachiago estaban cancelados desde la segunda semana",0,igual yo lo dije una vez les guste o no el destino de ellos esta unido asi que aunque se crean los grandes jugadores ya les va tocar salir y darse cuenta que no importa ni las estrategias ni los grupos y que si no fuera por nachiago estaban cancelados desde la segunda semana,es
299,@Clauuordg23_ es verdad facilito,0,es verdad facilito,es
304,Quiero dejar de sentir tanto,0,quiero dejar de sentir tanto,es
305,"Y ya hoy dos años, gracias a Dios 🙇🏽💯❤️",0,y ya hoy dos anos gracias dios,es
307,"Hola algún prestamista por acá, pago en tiempo y forma",0,hola algun prestamista por aca pago en tiempo y forma,es
308,"👏👏👏👏👏
¡Derrochólico tu padre! https://t.co/FIQ7bETY62 a través de @voz_populi",0,derrocholico tu padre traves de,es
312,te extraño profe de humanidades eras mi mayor apoyo emocional https://t.co/0YZF413wC0,0,te extrano profe de humanidades eras mi mayor apoyo emocional,es
313,"@Nahareno Hoy más que nunca son necesarios... Con el teletrabajo, la jornadas, entre pega y pega casera, que igual es pega, son como de 28 horas. Es difícil desconectarse. Un día libre es oro puro. Ahora, por ejemplo, después de esa copa de vino, bajo con los críos a pelotear un rato.",0,hoy mas que nunca son necesarios con el teletrabajo la jornadas entre pega y pega casera que igual es pega son como de horas es dificil desconectarse un dia libre es oro puro ahora por ejemplo despues de esa copa de vino bajo con los crios pelotear un rato,es
314,@camimoreira06 Que sea rojo y manda foto,0,que sea rojo y manda foto,es
315,"@Weps_UNAS @GabrielDeledda Pero Veronika puede decir lo que quiera, es una opinión, atarantado.",0,pero veronika puede decir lo que quiera es una opinion atarantado,es
317,"El mayor encuentro de CIOs, gerencias y áreas de TI de Latinoamérica reunirá a expertos a conversar en torno al futuro digital de los negocios

https://t.co/NJSvXqOaAa https://t.co/oCstUp9RwH",0,el mayor encuentro de cios gerencias y areas de ti de latinoamerica reunira expertos conversar en torno al futuro digital de los negocios,es
318,@mursfumeurs Entonces falta poquito para tu cumpleaños,0,entonces falta poquito para tu cumpleanos,es
321,joder esto sí es cine https://t.co/BkIx5SSM6I https://t.co/GWJ4OvGRI2,0,joder esto si es cine,es
322,"@Cheesegorath @mariomanica96 Ya está grande para andar proyectando sus inseguridades en otros, al chile.",0,ya esta grande para andar proyectando sus inseguridades en otros al chile,es
323,@MRojacing creo que se toma el tiempo que otros no se animan,0,creo que se toma el tiempo que otros no se animan,es
324,"Horroroso, de los del Pes https://t.co/CIwBKog433",0,horroroso de los del pes,es
325,"@martamrivas1505 Jajajaajaja qué arte tienes!
¿Pero entonces tenéis cosas frikis?",0,que arte tienes pero entonces teneis cosas frikis,es
329,"El enviado de la UE para la ONU dice ante la Asamblea General que es ""inaceptable"" el cierre de escuelas https://t.co/UN1dfLswit",0,el enviado de la ue para la onu dice ante la asamblea general que es inaceptable el cierre de escuelas,es
330,Es que es HERMOSA🗣 https://t.co/yV7a5b6MsX,0,es que es hermosa,es
